sentences,label
"However, sometimes there are competing changes that Git can't resolve without your help",0
"Often, merge conflicts happen when people make different changes to the same line of the same file, or when one person edits a file and another person deletes the same file",0
You must resolve all merge conflicts before you can merge a pull request on GitHub,0
"If you have a merge conflict between the compare branch and base branch in your pull request, you can view a list of the files with conflicting changes above the Merge pull request button",0
The Merge pull request button is deactivated until you've resolved all conflicts between the compare branch and base branch,0
"Resolving merge conflictsTo resolve a merge conflict, you must manually edit the conflicted file to select the changes that you want to keep in the final merge",0
"There are a couple of different ways to resolve a merge conflict:If your merge conflict is caused by competing line changes, such as when people make different changes to the same line of the same file on different branches in your Git repository, you can resolve it on GitHub using the conflict editor",0
"For more information, see ""Resolving a merge conflict on GitHub",0
"""For all other types of merge conflicts, you must resolve the merge conflict in a local clone of the repository and push the change to your branch on GitHub",0
You can use the command line or a tool like GitHub Desktop to push the change,0
"For more information, see  ""Resolving a merge conflict on the command line",0
"""If you have a merge conflict on the command line, you cannot push your local changes to GitHub until you resolve the merge conflict locally on your computer",0
"If you try merging branches on the command line that have a merge conflict, you'll get an error message",0
"For more information, see ""Resolving a merge conflict using the command line",0
"""$ git merge BRANCH-NAME&gt; Auto-merging styleguide",0
md&gt; CONFLICT (content): Merge conflict in styleguide,0
"md&gt; Automatic merge failed; fix conflicts and then commit the resultFurther reading""About pull request merges""""About pull requests""""Resolving a merge conflict using the command line""""Resolving a merge conflict on GitHub""",0
"You can only resolve merge conflicts on GitHub that are caused by competing line changes, such as when people make different changes to the same line of the same file on different branches in your Git repository",0
"For all other types of merge conflicts, you must resolve the conflict locally on the command line",0
"For more information, see ""Resolving a merge conflict using the command line",0
"""Warning: When you resolve a merge conflict on GitHub,  the entire base branch of your pull request is merged into the head branch",0
Make sure you really want to commit to this branch,0
"If the head branch is the default branch of your repository, you'll be given the option of creating a new branch to serve as the head branch for your pull request",0
"If the head branch is protected you won't be able to merge your conflict resolution into it, so you'll be prompted to create a new head branch",0
"For more information, see ""About protected branches",1
"""Under your repository name, click  Pull requests",0
"In the ""Pull Requests"" list, click the pull request with a merge conflict that you'd like to resolve",1
"Near the bottom of your pull request, click Resolve conflicts",1
"Tip: If the Resolve conflicts button is deactivated, your pull request's merge conflict is too complex to resolve on GitHub",1
"You must resolve the merge conflict using an alternative Git client, or by using Git on the command line",1
"For more information see ""Resolving a merge conflict using the command line",1
""" Decide if you want to keep only your branch's changes, keep only the other branch's changes, or make a brand new change, which may incorporate changes from both branches",0
"Delete the conflict markers &lt;&lt;&lt;&lt;&lt;&lt;&lt;, =======, &gt;&gt;&gt;&gt;&gt;&gt;&gt; and make the changes you want in the final merge",1
"If you have more than one merge conflict in your file, scroll down to the next set of conflict markers and repeat steps four and five to resolve your merge conflict",1
"Once you've resolved all the conflicts in the file, click Mark as resolved",1
"If you have more than one file with a conflict, select the next file you want to edit on the left side of the page under ""conflicting files"" and repeat steps four through seven until you've resolved all of your pull request's merge conflicts",1
"Once you've resolved all your merge conflicts, click Commit merge",1
This merges the entire base branch into your head branch,1
"If prompted, review the branch that you are committing to",1
"If the head branch is the default branch of the repository, you can choose either to update this branch with the changes you made to resolve the conflict, or to create a new branch and use this as the head branch of the pull request",1
"If you choose to create a new branch, enter a name for the branch",1
If the head branch of your pull request is protected you must create a new branch,1
You won't get the option to update the protected branch,1
"Click Create branch and update my pull request or I understand, continue updating BRANCH",1
The button text corresponds to the action you are performing,1
"To merge your pull request, click Merge pull request",1
"For more information about other pull request merge options, see ""Merging a pull request",1
"""Further reading""About pull request merges""",0
You can only make commits on pull request branches that:are opened in a repository that you have push access to and that were created from a fork of that repositoryare on a user-owned forkhave permission granted from the pull request creatordon't have branch restrictions that will prevent you from committingOnly the user who created the pull request can give you permission to push commits to the user-owned fork,0
"For more information, see ""Allowing changes to a pull request branch created from a fork",0
"""Note: You can also make commits to a pull request branch from a fork of your repository through GitHub by creating your own copy (or fork) of the fork of your repository and committing changes to the same head branch that the original pull request changes were created on",0
"For some general guidelines, see ""Creating a pull request from a fork",0
"""On GitHub, navigate to the main page of the fork (or copy of your repository) where the pull request branch was created",0
"Above the list of files, click  Code",1
"To clone the repository using HTTPS, under ""Clone with HTTPS"", click",1
"To clone the repository using an SSH key, including a certificate issued by your organization's SSH certificate authority, click Use SSH, then click",1
"To clone a repository using GitHub CLI, click Use GitHub CLI, then click",1
Open TerminalTerminalGit Bash,1
"Tip: If you prefer to clone the fork using GitHub Desktop, then see ""Cloning a repository to GitHub Desktop",1
"""Change the current working directory to the location where you want to download the cloned directory",0
"$ cd open-source-projectsType git clone, and then paste the URL you copied in Step 3",0
$ git clone https://github,1
com/USERNAME/FORK-OF-THE-REPOSITORYPress Enter,0
Your local clone will be created,1
$ git clone https://github,1
com/USERNAME/FORK-OF-THE-REPOSITORY &gt; Cloning into `FORK-OF-THE-REPOSITORY`,1
"&gt; remote: Counting objects: 10, done",1
"&gt; remote: Compressing objects: 100% (8/8), done",1
"&gt; remove: Total 10 (delta 1), reused 10 (delta 1) &gt; Unpacking objects: 100% (10/10), done",1
"Tip: The error message ""fatal: destination path 'REPOSITORY-NAME' already exists and is not an empty directory"" means that your current working directory already contains a repository with the same name",1
"To resolve the error, you must clone the fork in a different directory",1
Navigate into your new cloned repository,1
$ cd FORK-OF-THE-REPOSITORYSwitch branches to the compare branch of the pull request where the original changes were made,0
"If you navigate to the original pull request, you'll see the compare branch at the top of the pull request",1
"In this example, the compare branch is test-branch:  $ git checkout test-branch  Tip: For more information about pull request branches, including examples, see ""Creating a Pull Request",1
""" At this point, you can do anything you want with this branch",0
"You can push new commits to it, run some local tests, or merge other branches into the branch",1
Make modifications as you like,1
After you commit your changes to the head branch of the pull request you can push your changes up to the original pull request directly,1
"In this example, the head branch is test-branch:$ git push origin test-branch&gt; Counting objects: 32, done",1
&gt; Delta compression using up to 8 threads,1
"&gt; Compressing objects: 100% (26/26), done",1
"&gt; Writing objects: 100% (29/29), 74",1
"94 KiB | 0 bytes/s, done",1
"&gt; Total 29 (delta 8), reused 0 (delta 0)&gt; To https://github",1
com/USERNAME/FORK-OF-THE-REPOSITORY,1
git&gt; 12da2e9,1
250e946  test-branch -&gt; test-branchYour new commits will be reflected on the original pull request on GitHub,0
"Further Reading""About forks""",0
About keyboard shortcutsTyping ? in GitHub brings up a dialog box that lists the keyboard shortcuts available for that page,0
You can use these keyboard shortcuts to perform actions across the site without using your mouse to navigate,0
Below is a list of some of the available keyboard shortcuts,0
Site wide shortcutsKeyboard shortcutDescriptions or /Focus the search bar,0
"For more information, see ""About searching on GitHub",0
"""g nGo to your notifications",0
"For more information, see ""About notifications",0
"""escWhen focused on a user, issue, or pull request hovercard, closes the hovercard and refocuses on the element the hovercard is inRepositoriesKeyboard shortcutDescriptiong cGo to the Code tabg iGo to the Issues tab",0
"For more information, see ""About issues",0
"""g pGo to the Pull requests tab",0
"For more information, see ""About pull requests",0
"""g aGo to the Actions tab",0
"For more information, see ""About Actions",0
"""g bGo to the Projects tab",0
"For more information, see ""About project boards",0
"""g wGo to the Wiki tab",0
"For more information, see ""About wikis",0
"""Source code editingKeyboard shortcutDescriptioncontrol b or command bInserts Markdown formatting for bolding textcontrol i or command iInserts Markdown formatting for italicizing textcontrol k or command kInserts Markdown formatting for creating a linkeOpen source code file in the Edit file tabcontrol f or command fStart searching in file editorcontrol g or command gFind nextshift control g or shift command gFind previousshift control f or command option fReplaceshift control r or shift command option fReplace allalt gJump to linecontrol z or command zUndocontrol y or command yRedocmd + shift + pToggles between the Edit file and Preview changes tabscontrol s or command sWrite a commit messageFor more keyboard shortcuts, see the CodeMirror documentation",0
Source code browsingKeyboard shortcutDescriptiontActivates the file finderlJump to a line in your codewSwitch to a new branch or tagyExpand a URL to its canonical form,0
"For more information, see ""Getting permanent links to files",0
"""iShow or hide comments on diffs",0
"For more information, see ""Commenting on the diff of a pull request",0
"""aShow or hide annotations on diffsbOpen blame view",0
"For more information, see ""Tracing changes in a file",0
"""CommentsKeyboard shortcutDescriptioncontrol b or command bInserts Markdown formatting for bolding textcontrol i or command iInserts Markdown formatting for italicizing textcontrol k or command kInserts Markdown formatting for creating a linkcontrol shift p or command shift pToggles between the Write and Preview comment tabscontrol enterSubmits a commentcontrol",0
and then control [saved reply number]Opens saved replies menu and then autofills comment field with a saved reply,0
"For more information, see ""About saved replies",0
"""control g or command gInsert a suggestion",0
"For more information, see ""Reviewing proposed changes in a pull request",0
"""rQuote the selected text in your reply",0
"For more information, see ""Basic writing and formatting syntax",0
"""Issue and pull request listsKeyboard shortcutDescriptioncCreate an issuecontrol / or command /Focus your cursor on the issues or pull requests search bar",0
"For more information, see ""Using search to filter issues and pull requests",0
"""uFilter by authorlFilter by or edit labels",0
"For more information, see ""Filtering issues and pull requests by labels",0
"""alt and clickWhile filtering by labels, exclude labels",0
"For more information, see ""Filtering issues and pull requests by labels",0
"""mFilter by or edit milestones",0
"For more information, see ""Filtering issues and pull requests by milestone",0
"""aFilter by or edit assignee",0
"For more information, see ""Filtering issues and pull requests by assignees",0
"""o or enterOpen issueIssues and pull requestsKeyboard shortcutDescriptionqRequest a reviewer",0
"For more information, see ""Requesting a pull request review",0
"""mSet a milestone",0
"For more information, see ""Associating milestones with issues and pull requests",0
"""lApply a label",0
"For more information, see ""Applying labels to issues and pull requests",0
"""aSet an assignee",0
"For more information, see ""Assigning issues and pull requests to other GitHub users",0
"""cmd + shift + p or control + shift + pToggles between the Write and Preview tabsChanges in pull requestsKeyboard shortcutDescriptioncOpen the list of commits in the pull requesttOpen the list of changed files in the pull requestjMove selection down in the listkMove selection up in the listcmd + shift + enter Add a single comment on a pull request diffalt and clickToggle between collapsing and expanding all outdated review comments in a pull request by holding down alt and clicking Show outdated or Hide outdated",0
"Click, then shift and clickComment on multiple lines of a pull request by clicking a line number, holding shift, then clicking another line number",0
"For more information, see ""Commenting on a pull request",0
"""Project boardsMoving a columnKeyboard shortcutDescriptionenter or spaceStart moving the focused columnescapeCancel the move in progressenterComplete the move in progress← or hMove column to the leftcommand + ← or command + h or control + ← or control + hMove column to the leftmost position→ or lMove column to the rightcommand + → or command + l or control + → or control + lMove column to the rightmost positionMoving a cardKeyboard shortcutDescriptionenter or spaceStart moving the focused cardescapeCancel the move in progressenterComplete the move in progress↓ or jMove card downcommand + ↓ or command + j or control + ↓ or control + jMove card to the bottom of the column↑ or kMove card upcommand + ↑ or command + k or control + ↑ or control + kMove card to the top of the column← or hMove card to the bottom of the column on the leftshift + ← or shift + hMove card to the top of the column on the leftcommand + ← or command + h or control + ← or control + hMove card to the bottom of the leftmost columncommand + shift + ← or command + shift + h or control + shift + ← or control + shift + hMove card to the top of the leftmost column→Move card to the bottom of the column on the rightshift + → or shift + lMove card to the top of the column on the rightcommand + → or command + l or control + → or control + lMove card to the bottom of the rightmost columncommand + shift + → or command + shift + l or control + shift + → or control + shift + lMove card to the bottom of the rightmost columnPreviewing a cardKeyboard shortcutDescriptionescClose the card preview paneGitHub ActionsKeyboard shortcutDescriptioncommand + space  or control + spaceIn the workflow editor, get suggestions for your workflow file",0
g fGo to the workflow fileshift + t or TToggle timestamps in logsshift + f or FToggle full-screen logsescExit full-screen logsNotificationsKeyboard shortcutDescriptioneMark as doneshift + uMark as unreadshift + iMark as readshift + mUnsubscribeNetwork graphKeyboard shortcutDescription← or hScroll left→ or lScroll right↑ or kScroll up↓ or jScroll downshift + ← or shift + hScroll all the way leftshift + → or shift + lScroll all the way rightshift + ↑ or shift + kScroll all the way upshift + ↓ or shift + jScroll all the way down,0
"Warning: When you change the base branch of your pull request, some commits may be removed from the timeline",0
"Review comments may also become outdated, as the line of code that the comment referenced may no longer be part of the changes in the pull request",0
"Under your repository name, click  Pull requests",1
"In the ""Pull Requests"" list, click the pull request you'd like to modify",1
"Next to the pull request's title, click Edit",1
"In the base branch drop-down menu, select the base branch you'd like to compare changes against",1
Read the information about changing the base branch and click Change base,1
"Tip: When you open a pull request, GitHub will set the base to the commit that branch references",0
"If the branch is updated in the future, GitHub will not update the base branch's commit",0
"Further reading""Creating a pull request""""About pull requests""""Reviewing proposed changes in a pull request""",0
Owners and collaborators on a repository owned by a user account can assign pull request reviews,0
Organization members with triage permissions to a repository can assign a pull request review,0
Owners or collaborators can assign a pull request review to any person that has been explicitly granted read access to a user-owned repository,0
Organization members can assign a pull request review to any person or team with read access to a repository,0
The requested reviewer or team will receive a notification that you asked them to review the pull request,0
"If you request a review from a team and code review assignment is enabled, specific members will be requested and the team will be removed as a reviewer",0
"For more information, see ""Managing code review assignment for your team",0
"""Note: Pull request authors can't request reviews unless they are either a repository owner or collaborator with write access to the repository",0
You can request a review from either a suggested or specific person,0
Suggested reviewers are based on git blame data,0
"If you request a review, other people with read access to the repository can still review your pull request",0
"Once someone has reviewed your pull request and you've made the necessary changes, you can re-request review from the same reviewer",0
"If the requested reviewer does not submit a review, and the pull request meets the repository's mergeability requirements, you can still merge the pull request",0
"Under your repository name, click  Pull requests",1
"In the list of pull requests, click the pull request that you'd like to ask a specific person or a team to review",1
Navigate to Reviewers in the right sidebar,1
"To request a review from a suggested person under Reviewers, next to their username, click Request",1
"Optionally, to request a review from someone other than a suggested person, click Reviewers, then click on a name in the dropdown menu",1
"Optionally, if you know the name of the person or team you'd like a review from, click Reviewers, then type the username of the person or the name of the team you're asking to review your changes",1
Click their team name or username to request a review,1
"After your pull request is reviewed and you've made the necessary changes, you can ask a reviewer to re-review your pull request",1
Navigate to Reviewers in the right sidebar and click  next to the reviewer's name whose review you'd like,1
"Further reading""About pull request reviews""",0
You can also give the upstream repository's maintainers permission to push commits to a user-owned fork,0
"If your pull request compares your topic branch with a branch in the upstream repository as the base branch, then your topic branch is also called the compare branch of the pull request",0
"For more information about pull request branches, including examples, see ""Creating a pull request",0
"""Note: To open a pull request in a public repository, you must have write access to the head or the source branch or, for organization-owned repositories, you must be a member of the organization that owns the repository to open a pull request",0
Navigate to the original repository where you created your fork,1
"Above the list of files, click  Pull request",1
"On the Compare page, click compare across forks",1
"In the ""base branch"" drop-down menu, select the branch of the upstream repository you'd like to merge changes into",1
"In the ""head fork"" drop-down menu, select your fork, then use the ""compare branch"" drop-down menu to select the branch you made your changes in",1
Type a title and description for your pull request,1
"On user-owned forks, if you do not want to allow anyone with push access to the upstream repository to make changes to your pull request, unselect Allow edits from maintainers",1
"Warning: If your fork contains GitHub Actions workflows, the option is  Allow edits and access to secrets by maintainers",1
"Allowing edits on a fork's branch that contains GitHub Actions workflows also allows a maintainer to edit the forked repository's workflows, which can potentially reveal values of secrets and grant access to other branches",1
"To create a pull request that is ready for review, click Create Pull Request",1
"To create a draft pull request, use the drop-down and select Create Draft Pull Request, then click Draft Pull Request",1
"For more information about draft pull requests, see ""About pull requests",1
"""Tip: After you create a pull request, you can ask a specific person to review your proposed changes",0
"For more information, see ""Requesting a pull request review",0
"""Further reading""Working with forks""""Allowing changes to a pull request branch created from a fork""",0
"Anyone with read permissions to a repository can create a pull request, but you must have write permissions to create a branch",0
"If you want to create a new branch for your pull request and don't have write permissions to the repository, you can fork the repository first",0
"For more information, see ""Creating a pull request from a fork"" and ""About forks",0
"""You can specify which branch you'd like to merge your changes into when you create your pull request",0
Pull requests can only be opened between two branches that are different,0
"Note: To open a pull request in a public repository, you must have write access to the head or the source branch or, for organization-owned repositories, you must be a member of the organization that owns the repository to open a pull request",0
You can link a pull request to an issue to show that a fix is in progress and to automatically close the issue when someone merges the pull request,0
"For more information, see ""Linking a pull request to an issue",0
"""Tip: You can create a pull request using the GitHub CLI",0
"For more information, see ""gh pr create"" in the GitHub CLI documentation",0
"Changing the branch range and destination repositoryBy default, pull requests are based on the parent repository's default branch",0
"For more information, see ""About branches",0
"""If the default parent repository isn't correct, you can change both the parent repository and the branch with the drop-down lists",0
You can also swap your head and base branches with the drop-down lists to establish diffs between reference points,0
References here must be branch names in your GitHub repository,0
"When thinking about branches, remember that the base branch is where changes should be applied, the head branch contains what you would like to be applied",0
"When you change the base repository, you also change notifications for the pull request",0
Everyone that can push to the base repository will receive an email notification and see the new pull request in their dashboard the next time they sign in,0
"When you change any of the information in the branch range, the Commit and Files changed preview areas will update to show your new range",0
"Tips:Using the compare view, you can set up comparisons across any timeframe",0
"For more information, see ""Comparing commits",0
"""Project maintainers can add a pull request template for a repository",0
Templates include prompts for information in the body of a pull request,0
"For more information, see ""About issue and pull request templates",0
"""Creating the pull requestTip: You can also use GitHub Desktop to create a pull request",0
"For more information, see “Creating an issue or pull request"" in the GitHub Desktop documentation",0
"On GitHub, navigate to the main page of the repository",1
"In the ""Branch"" menu, choose the branch that contains your commits",1
"Above the list of files, click  Pull request",1
"Use the base branch dropdown menu to select the branch you'd like to merge your changes into, then use the compare branch drop-down menu to choose the topic branch you made your changes in",1
Type a title and description for your pull request,1
"To create a pull request that is ready for review, click Create Pull Request",1
"To create a draft pull request, use the drop-down and select Create Draft Pull Request, then click Draft Pull Request",1
"For more information about draft pull requests, see ""About pull requests",1
"""Tip: After you create a pull request, you can ask a specific person to review your proposed changes",0
"For more information, see ""Requesting a pull request review",0
"""After your pull request has been reviewed, it can be merged into the repository",0
"Further reading""Creating a pull request from a fork""""Changing the base branch of a pull request""""Adding issues and pull requests to a project board from the sidebar""",0
"About pull requestsNote: When working with pull requests, keep the following in mind:If you're working in the shared repository model, we recommend that you use a topic branch for your pull request",0
"While you can send pull requests from any branch or commit, with a topic branch you can push follow-up commits if you need to update your proposed changes",0
"When pushing commits to a pull request, don't force push",0
Force pushing can corrupt your pull request,0
"After initializing a pull request, you'll see a review page that shows a high-level overview of the changes between your branch (the compare branch) and the repository's base branch",0
"You can add a summary of the proposed changes, review the changes made by commits, add labels, milestones, and assignees, and @mention individual contributors or teams",0
"For more information, see ""Creating a pull request",0
"""Once you've created a pull request, you can push commits from your topic branch to add them to your existing pull request",0
"These commits will appear in chronological order within your pull request and the changes will be visible in the ""Files changed"" tab",0
"Other contributors can review your proposed changes, add review comments, contribute to the pull request discussion, and even add commits to the pull request",0
"You can see information about the branch's current deployment status and past deployment activity on the ""Conversation"" tab",0
"For more information, see ""Viewing deployment activity for a repository",0
"""After you're happy with the proposed changes, you can merge the pull request",0
"If you're working in a shared repository model, you create a pull request and you, or someone else, will merge your changes from your feature branch into the base branch you specify in your pull request",0
"For more information, see ""Merging a pull request",1
"""If status checks are required for a repository, the required status checks must pass before you can merge your branch into the protected branch",0
"For more information, see ""About protected branches",1
"""You can link a pull request to an issue to show that a fix is in progress and to automatically close the issue when someone merges the pull request",0
"For more information, see ""Linking a pull request to an issue",0
"""Tips:To toggle between collapsing and expanding all outdated review comments in a pull request, hold down optionAltAlt and click Show outdated or Hide outdated",0
"For more shortcuts, see ""Keyboard shortcuts",0
"""You can squash commits when merging a pull request to gain a more streamlined view of changes",0
"For more information, see ""About pull request merges",1
"""You can visit your dashboard to quickly find links to recently updated pull requests you're working on or subscribed to",0
"For more information, see ""About your personal dashboard",0
"""Draft pull requestsDraft pull requests are available in public repositories with GitHub Free for organizations and legacy per-repository billing plans, and in public and private repositories with GitHub Team, GitHub Enterprise Server 2",0
"17+, and GitHub Enterprise Cloud",0
"For more information, see ""GitHub's products",0
"""When you create a pull request, you can choose to create a pull request that is ready for review or a draft pull request",0
"Draft pull requests cannot be merged, and code owners are not automatically requested to review draft pull requests",0
"For more information about creating a draft pull request, see ""Creating a pull request"" and ""Creating a pull request from a fork",0
"""When you're ready to get feedback on your pull request, you can mark your draft pull request as ready for review",0
Marking a pull request as ready for review will request reviews from any code owners,0
You can convert a pull request to a draft at any time,0
"For more information, see ""Changing the stage of a pull request",0
"""Differences between commits on compare and pull request pagesThe compare and pull request pages use different methods to calculate the diff for changed files:Compare pages show the diff between the tip of the head ref and the current common ancestor (that is, the merge base) of the head and base ref",0
Pull request pages show the diff between the tip of the head ref and the common ancestor of the head and base ref at the time when the pull request was created,0
"Consequently, the merge base used for the comparison might be different",0
"Further reading""Pull request"" in the GitHub glossary""About branches""""Commenting on a pull request""""Merging a pull request""""Closing a pull request""""Deleting unused branches""""About pull request merges""",0
"Creating a branchOn GitHub, navigate to the main page of the repository",0
"Optionally, if you want to create your new branch from a branch other than the default branch for the repository, click  NUMBER branches then choose another branch:Click the branch selector menu",0
"Type a unique name for your new branch, then select Create branch",1
Deleting a branchYou can have head branches automatically deleted after pull requests are merged in your repository,0
"For more information, see ""Managing the automatic deletion of branches",0
"""Note: If the branch you want to delete is the repository's default branch, you must choose a new default branch before deleting the branch",0
"For more information, see ""Changing the default branch",0
"""If the branch you want to delete is associated with an open pull request, you must merge or close the pull request before deleting the branch",0
"For more information, see ""Merging a pull request"" or ""Closing a pull request",0
"""On GitHub, navigate to the main page of the repository",0
"Above the list of files, click  NUMBER branches",1
"Scroll to the branch that you want to delete, then click",1
"If you delete a head branch after its pull request has been merged, GitHub checks for any open pull requests in the same repository that specify the deleted branch as their base branch",0
"GitHub automatically updates any such pull requests, changing their base branch to the merged pull request's base branch",0
"For more information, see ""About branches",0
"""Further reading""About branches""""Viewing branches in your repository""""Deleting and restoring branches in a pull request""",0
"Marking a pull request as ready for reviewWhen you're ready to get feedback on your pull request, you can mark your draft pull request as ready for review",0
Marking a pull request as ready for review will request reviews from any code owners,0
Tip: You can also mark a pull request as ready for review using the GitHub CLI,0
"For more information, see ""gh pr ready"" in the GitHub CLI documentation",0
"Under your repository name, click  Pull requests",1
"In the ""Pull requests"" list, click the pull request you'd like to mark as ready for review",1
"In the merge box, click Ready for review",1
Converting a pull request to a draftYou can convert a pull request to a draft at any time,0
"For example, if you accidentally opened a pull request instead of a draft, or if you've received feedback on your pull request that needs to be addressed, you can convert the pull request to a draft to indicate further changes are needed",0
No one can merge the pull request until you mark the pull request as ready for review again,0
People who are already subscribed to notifications for the pull request will not be unsubscribed when you convert the pull request to a draft,0
"Under your repository name, click  Pull requests",1
"In the ""Pull requests"" list, click the pull request you'd like to convert to a draft",1
"In the right sidebar, under ""Reviewers,"" click Convert to draft",1
Click Convert to draft,1
"Further reading""About pull requests""",0
"Note: When creating your pull request, you can change the base branch that you're comparing your changes against",0
"For more information, see ""Creating a pull request",0
"""You can view proposed changes in a pull request in the Files changed tab",0
"Rather than viewing the commits themselves, you can view the proposed changes as they'll appear in the files once the pull request is merged",0
The files appear in alphabetical order within the Files changed tab,0
Additions to the files appear in green and are prefaced by a + sign while content that has been removed appears in red and is prefaced by a - sign,0
"Diff view optionsTip: If you're having a hard time understanding the context of a change, you can click View in the Files changed tab to view the whole file with the proposed changes",0
You have several options for viewing a diff:The unified view shows updated and existing content together in a linear view,0
The split view shows old content on one side and new content on the other side,0
The rich diff view shows a preview of how the changes will look once the pull request is merged,0
The source view shows the changes in source without the formatting of the rich diff view,0
You can also choose to ignore whitespace changes to get a more accurate view of the substantial changes in a pull request,0
"To simplify reviewing changes in a large pull request, you can filter the diff to only show selected file types, show files you are a CODEOWNER of, hide files you have already viewed, or hide deleted files",0
"For more information, see ""Filtering files in a pull request by file type",0
"""  Three-dot and two-dot Git diff comparisonsBy default, pull requests on GitHub show a three-dot diff, or a comparison between the most recent version of the topic branch and the commit where the topic branch was last synced with the base branch",0
"To see two committish references in a two-dot diff comparison on GitHub, you can edit the URL of your repository's ""Comparing changes"" page",0
"For more information, see the  Git Glossary for ""committish"" from the Pro Git book site",0
"For example, this URL uses the shortened seven-character SHA codes to compare commits c3a414e and faf7c6f: https://github",0
com/github/linguist/compare/c3a414e,0
faf7c6f,0
"A two-dot diff compares two Git committish references, such as SHAs or OIDs (Object IDs), directly with each other",0
"On GitHub, the Git committish references in a two-dot diff comparison must be pushed to the same repository or its forks",0
"If you want to simulate a two-dot diff in a pull request and see a comparison between the most recent versions of each branch, you can merge the base branch into your topic branch, which updates the last common ancestor between your branches",0
"For more information about Git commands to compare changes, see ""Git diff options"" from the Pro Git book site",0
Reasons diffs will not displayYou've exceeded the total limit of files or certain file types,0
"For more information, see ""Limits for viewing content and diffs in a repository",0
"""Your file matches a rule in the repository's",0
gitattributes file to block that file from displaying by default,0
"For more information, see ""Customizing how changed files appear on GitHub",0
"""Further reading""About pull requests""""About forks""",0
"About branchesBranches allow you to develop features, fix bugs, or safely experiment with new ideas in a contained area of your repository",0
You always create a branch from an existing branch,0
"Typically, you might create a new branch from the default branch of your repository",0
You can then work on this new branch in isolation from changes that other people are making to the repository,0
A branch you create to build a feature is commonly referred to as a feature branch or topic branch,0
"For more information, see ""Creating and deleting branches within your repository",0
"""You can also use a branch to publish a GitHub Pages site",0
"For more information, see ""About GitHub Pages",0
"""You must have write access to a repository to create a branch, open a pull request, or delete and restore branches in a pull request",0
"For more information, see ""Access permissions on GitHub",0
"""About the default branchWhen you create a repository with content on GitHub, GitHub creates the repository with a single branch",0
This first branch in the repository is the default branch,0
The default branch is the branch that GitHub displays when anyone visits your repository,0
The default branch is also the initial branch that Git checks out locally when someone clones the repository,0
"Unless you specify a different branch, the default branch in a repository is the base branch for new pull requests and code commits",0
"By default, GitHub names the default branch main in any new repository",0
You can change the default branch for an existing repository,0
"For more information, see ""Changing the default branch",0
"""You can set the name of the default branch for new repositories",0
"For more information, see ""Managing the default branch for your repositories,"" ""Managing the default branch name for repositories in your organization,"" and ""Enforcing repository management policies in your enterprise account",0
"""Working with branchesOnce you're satisfied with your work, you can open a pull request to merge the changes in the current branch (the head branch) into another branch (the base branch)",0
"For more information, see ""About pull requests",0
"""After a pull request has been merged, or closed, you can delete the head branch as this is no longer needed",0
You must have write access in the repository to delete branches,0
You can't delete branches that are directly associated with open pull requests,0
"For more information, see ""Deleting and restoring branches in a pull request""If you delete a head branch after its pull request has been merged, GitHub checks for any open pull requests in the same repository that specify the deleted branch as their base branch",0
"GitHub automatically updates any such pull requests, changing their base branch to the merged pull request's base branch",0
The following diagrams illustrate this,0
"Here someone has created a branch called feature1 from the master branch, and you've then created a branch called feature2 from feature1",0
There are open pull requests for both branches,0
The arrows indicate the current base branch for each pull request,0
"At this point, feature1 is the base branch for feature2",0
"If the pull request for feature2 is merged now, the feature2 branch will be merged into feature1",0
"In the next diagram, someone has merged the pull request for feature1 into the master branch, and they have deleted the feature1 branch",0
"As a result, GitHub has automatically retargeted the pull request for feature2 so that its base branch is now master",0
"Now when you merge the feature2 pull request, it'll be merged into the master branch",0
Working with protected branchesRepository administrators can enable protections on a branch,0
"If you're working on a branch that's protected, you won't be able to delete or force push to the branch",0
Repository administrators can additionally enable several other protected branch settings to enforce various workflows before a branch can be merged,0
"Note: If you're a repository administrator, you can merge pull requests on branches with branch protections enabled even if the pull request does not meet the requirements, unless branch protections have been set to ""Include administrators",0
"""To see if your pull request can be merged, look in the merge box at the bottom of the pull request's Conversation tab",0
"For more information, see ""About protected branches",1
"""When a branch is protected:You won't be able to delete or force push to the branch",0
"If required status checks are enabled on the branch, you won't be able to merge changes into the branch until all of the required CI tests pass",0
"For more information, see ""About status checks",0
"""If required pull request reviews are enabled on the branch, you won't be able to merge changes into the branch until all requirements in the pull request review policy have been met",0
"For more information, see ""Merging a pull request",1
"""If required review from a code owner is enabled on a branch, and a pull request modifies code that has an owner, a code owner must approve the pull request before it can be merged",0
"For more information, see ""About code owners",1
"""If required commit signing is enabled on a branch, you won't be able to push any commits to the branch that are not signed and verified",0
"For more information, see ""About commit signature verification"" and ""About protected branches",0
"""If you use GitHub's conflict editor to fix conflicts for a pull request that you created from a protected branch, GitHub  helps you to create an alternative branch for the pull request, so that your resolution of the conflicts can be merged",0
"For more information, see ""Resolving a merge conflict on GitHub",0
"""Further reading""About pull requests""""Branch"" in the GitHub glossary""Branches in a Nutshell"" in the Git documentation",0
"Status checks are based on external processes, such as continuous integration builds, which run for each push you make to a repository",0
"You can see the pending, passing, or failing state of status checks next to individual commits in your pull request",0
Anyone with write permissions to a repository can set the state for any status check in the repository,0
